signal_date,stock_code,stock_name,policy_key,policy_label_ko,relationship_group,dashboard_rank,dashboard_score_v2,entry_1500,fill_pass,color_path,color_path_emoji,color_path_label_ko,pattern_short_label,d1_color,d1_color_emoji,d1_color_name_ko,d1_color_hex,d2_color,d2_color_emoji,d2_color_name_ko,d2_color_hex,d3_color,d3_color_emoji,d3_color_name_ko,d3_color_hex,d4_color,d4_color_emoji,d4_color_name_ko,d4_color_hex,d5_color,d5_color_emoji,d5_color_name_ko,d5_color_hex,d5_first_touch_result,outcome_ko,first_touch_result,first_touch_ko,mfe_d5_pct,mae_d5_pct,green_count,yellow_count,orange_count,red_count,gray_count,chart_path,chart_path_exists
2026-04-10,10820,퍼스텍,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,7,,,Y,Y-O-Y-O-Y,🟡-🟠-🟡-🟠-🟡,회복-실패-회복-실패-회복,혼합 흐름,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,26.1444,-4.8415,0,3,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r7_010820.png,True
2026-04-10,3280,흥아해운,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,8,,,Y,G-R-Y-O-O,🟢-🔴-🟡-🟠-🟠,완전강세-약세-회복-실패-실패,혼합 흐름,G,🟢,완전강세,#D1F5DD,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,11.9048,-10.2679,1,1,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r8_003280.png,True
2026-04-10,38500,삼표시멘트,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,9,,,Y,O-Y-Y-O-O,🟠-🟡-🟡-🟠-🟠,실패-회복-회복-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,4.8555,-9.1329,0,2,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r9_038500.png,True
2026-04-10,69540,빛과전자,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,10,,,Y,X-G-X-O-G,⚪-🟢-⚪-🟠-🟢,보합/부족-완전강세-보합/부족-실패-완전강세,혼합 흐름,X,⚪,보합/부족,#E8ECF0,G,🟢,완전강세,#D1F5DD,X,⚪,보합/부족,#E8ECF0,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,profit_first,익절 먼저,profit_first,익절 먼저,63.6364,-8.9899,2,0,1,0,2,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r10_069540.png,True
2026-04-10,46970,우리로,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,11,,,Y,G-G-G-X-O,🟢-🟢-🟢-⚪-🟠,완전강세-완전강세-완전강세-보합/부족-실패,강세 지속,G,🟢,완전강세,#D1F5DD,G,🟢,완전강세,#D1F5DD,G,🟢,완전강세,#D1F5DD,X,⚪,보합/부족,#E8ECF0,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,108.2262,0.2571,3,0,1,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r11_046970.png,True
2026-04-10,215790,이노인스트루먼트,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,12,,,Y,Y-X-G-O-O,🟡-⚪-🟢-🟠-🟠,회복-보합/부족-완전강세-실패-실패,회복→강세,Y,🟡,회복,#FFF5C2,X,⚪,보합/부족,#E8ECF0,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,75.1724,-21.3793,1,1,2,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r12_215790.png,True
2026-04-10,100590,머큐리,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,13,,,Y,Y-O-O-R-O,🟡-🟠-🟠-🔴-🟠,회복-실패-실패-약세-실패,실패→약세,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,34.6357,-21.5417,0,1,3,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r13_100590.png,True
2026-04-10,452300,캡스톤파트너스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,14,,,Y,Y-G-O-O-O,🟡-🟢-🟠-🟠-🟠,회복-완전강세-실패-실패-실패,회복→강세,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,15.7246,-4.4193,1,1,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r14_452300.png,True
2026-04-10,44450,KSS해운,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,15,,,Y,O-Y-Y-O-O,🟠-🟡-🟡-🟠-🟠,실패-회복-회복-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,-4.8551,-14.4928,0,2,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r15_044450.png,True
2026-04-10,8350,남선알미늄,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,16,,,Y,G-Y-R-O-O,🟢-🟡-🔴-🟠-🟠,완전강세-회복-약세-실패-실패,혼합 흐름,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,55.9284,3.132,1,1,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r16_008350.png,True
2026-04-10,37030,파워넷,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,17,,,Y,Y-G-Y-O-O,🟡-🟢-🟡-🟠-🟠,회복-완전강세-회복-실패-실패,회복→강세,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,40.0,-0.4615,1,2,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r17_037030.png,True
2026-04-10,49080,기가레인,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,18,,,Y,Y-X-G-O-Y,🟡-⚪-🟢-🟠-🟡,회복-보합/부족-완전강세-실패-회복,회복→강세,Y,🟡,회복,#FFF5C2,X,⚪,보합/부족,#E8ECF0,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,same_bar_both,동일봉 양쪽,same_bar_both,동일봉 양쪽,28.0738,-28.6885,1,2,1,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r18_049080.png,True
2026-04-10,88800,에이스테크,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,19,,,Y,G-X-O-O-O,🟢-⚪-🟠-🟠-🟠,완전강세-보합/부족-실패-실패-실패,실패 반복,G,🟢,완전강세,#D1F5DD,X,⚪,보합/부족,#E8ECF0,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,41.1449,-3.22,1,0,3,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r19_088800.png,True
2026-04-10,31310,아이즈비전,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,20,,,N,X-X-X-X-X,⚪-⚪-⚪-⚪-⚪,보합/부족-보합/부족-보합/부족-보합/부족-보합/부족,데이터 대기,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,missing,데이터 부족,missing,데이터 부족,,,0,0,0,0,5,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r20_031310.png,True
2026-04-10,3310,대주산업,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,21,,,Y,O-G-O-O-O,🟠-🟢-🟠-🟠-🟠,실패-완전강세-실패-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,11.2258,-3.2258,1,0,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r21_003310.png,True
2026-04-10,65770,CS,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,22,,,Y,Y-O-O-R-O,🟡-🟠-🟠-🔴-🟠,회복-실패-실패-약세-실패,실패→약세,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,21.4008,-34.6693,0,1,3,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r22_065770.png,True
2026-04-10,26940,부국철강,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,23,,,N,X-X-X-X-X,⚪-⚪-⚪-⚪-⚪,보합/부족-보합/부족-보합/부족-보합/부족-보합/부족,데이터 대기,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,missing,데이터 부족,missing,데이터 부족,,,0,0,0,0,5,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260410_r23_026940.png,True
2026-04-13,10170,대한광통신,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,1,,,Y,Y-O-R-G-O,🟡-🟠-🔴-🟢-🟠,회복-실패-약세-완전강세-실패,회복→강세,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,11.3924,-26.3797,1,1,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r1_010170.png,True
2026-04-13,8350,남선알미늄,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,2,,,Y,Y-R-O-O-O,🟡-🔴-🟠-🟠-🟠,회복-약세-실패-실패-실패,실패 반복,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,21.6405,-16.9284,0,1,3,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r2_008350.png,True
2026-04-13,490470,세미파이브,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,3,,,Y,Y-O-O-Y-O,🟡-🟠-🟠-🟡-🟠,회복-실패-실패-회복-실패,실패 반복,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,7.8621,-3.8621,0,2,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r3_490470.png,True
2026-04-13,50890,쏠리드,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,4,,,Y,O-G-O-G-Y,🟠-🟢-🟠-🟢-🟡,실패-완전강세-실패-완전강세-회복,혼합 흐름,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,15.4068,-6.3474,2,1,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r4_050890.png,True
2026-04-13,46970,우리로,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,5,,,Y,G-G-X-O-O,🟢-🟢-⚪-🟠-🟠,완전강세-완전강세-보합/부족-실패-실패,초강세 유지,G,🟢,완전강세,#D1F5DD,G,🟢,완전강세,#D1F5DD,X,⚪,보합/부족,#E8ECF0,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,62.1622,2.2022,2,0,2,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r5_046970.png,True
2026-04-13,25860,남해화학,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,6,,,N,X-X-X-X-X,⚪-⚪-⚪-⚪-⚪,보합/부족-보합/부족-보합/부족-보합/부족-보합/부족,데이터 대기,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,missing,데이터 부족,missing,데이터 부족,,,0,0,0,0,5,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r6_025860.png,True
2026-04-13,11930,신성이엔지,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,7,,,Y,O-G-G-O-O,🟠-🟢-🟢-🟠-🟠,실패-완전강세-완전강세-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,27.2727,-5.7618,2,0,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r7_011930.png,True
2026-04-13,10820,퍼스텍,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,8,,,Y,O-Y-O-Y-G,🟠-🟡-🟠-🟡-🟢,실패-회복-실패-회복-완전강세,회복→강세,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,loss_first,손실 먼저,loss_first,손실 먼저,38.6039,-5.5509,1,2,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r8_010820.png,True
2026-04-13,115440,우리넷,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,9,,,Y,G-Y-O-Y-Y,🟢-🟡-🟠-🟡-🟡,완전강세-회복-실패-회복-회복,혼합 흐름,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,32.0346,-15.3989,1,3,1,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r9_115440.png,True
2026-04-13,88800,에이스테크,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,10,,,Y,X-O-O-O-O,⚪-🟠-🟠-🟠-🟠,보합/부족-실패-실패-실패-실패,실패 반복,X,⚪,보합/부족,#E8ECF0,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,17.2363,-20.208,0,0,4,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r10_088800.png,True
2026-04-13,100590,머큐리,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,11,,,Y,O-O-R-O-R,🟠-🟠-🔴-🟠-🔴,실패-실패-약세-실패-약세,실패→약세,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,profit_first,익절 먼저,profit_first,익절 먼저,14.0429,-34.0787,0,0,3,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r11_100590.png,True
2026-04-13,215790,이노인스트루먼트,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,12,,,Y,X-G-O-O-O,⚪-🟢-🟠-🟠-🟠,보합/부족-완전강세-실패-실패-실패,실패 반복,X,⚪,보합/부족,#E8ECF0,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,53.012,-31.3253,1,0,3,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r12_215790.png,True
2026-04-13,1780,알루코,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,13,,,Y,O-O-O-O-O,🟠-🟠-🟠-🟠-🟠,실패-실패-실패-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,2.027,-13.6824,0,0,5,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r13_001780.png,True
2026-04-13,3280,흥아해운,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,14,,,Y,R-Y-O-O-G,🔴-🟡-🟠-🟠-🟢,약세-회복-실패-실패-완전강세,약세→회복→강세,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,loss_first,손실 먼저,loss_first,손실 먼저,4.4248,-11.0619,1,1,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r14_003280.png,True
2026-04-13,64260,다날,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,15,,,Y,O-G-Y-O-O,🟠-🟢-🟡-🟠-🟠,실패-완전강세-회복-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,8.3645,-2.1223,1,1,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r15_064260.png,True
2026-04-13,332570,PS일렉트로닉스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,16,,,Y,Y-Y-Y-Y-G,🟡-🟡-🟡-🟡-🟢,회복-회복-회복-회복-완전강세,회복→강세,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,loss_first,손실 먼저,loss_first,손실 먼저,24.0602,-4.6617,1,4,0,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r16_332570.png,True
2026-04-13,321260,프로이천,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,17,,,Y,R-Y-R-Y-O,🔴-🟡-🔴-🟡-🟠,약세-회복-약세-회복-실패,혼합 흐름,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,19.1558,-10.0649,0,2,1,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r17_321260.png,True
2026-04-13,24740,한일단조,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,18,,,Y,O-R-O-G-G,🟠-🔴-🟠-🟢-🟢,실패-약세-실패-완전강세-완전강세,실패→약세,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,G,🟢,완전강세,#D1F5DD,loss_first,손실 먼저,loss_first,손실 먼저,8.0369,-10.9354,2,0,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r18_024740.png,True
2026-04-13,37030,파워넷,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,19,,,Y,G-Y-O-O-O,🟢-🟡-🟠-🟠-🟠,완전강세-회복-실패-실패-실패,실패 반복,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,31.1239,-5.4755,1,1,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r19_037030.png,True
2026-04-13,62970,한국첨단소재,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,20,,,Y,O-G-O-O-O,🟠-🟢-🟠-🟠-🟠,실패-완전강세-실패-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,14.6699,-19.1932,1,0,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r20_062970.png,True
2026-04-13,49080,기가레인,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,21,,,Y,X-G-O-Y-Y,⚪-🟢-🟠-🟡-🟡,보합/부족-완전강세-실패-회복-회복,혼합 흐름,X,⚪,보합/부족,#E8ECF0,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,26.7748,-29.4118,1,2,1,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r21_049080.png,True
2026-04-13,452300,캡스톤파트너스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,22,,,Y,G-O-O-O-O,🟢-🟠-🟠-🟠-🟠,완전강세-실패-실패-실패-실패,실패 반복,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,15.4872,-5.641,1,0,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r22_452300.png,True
2026-04-13,31310,아이즈비전,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,23,,,N,X-X-X-X-X,⚪-⚪-⚪-⚪-⚪,보합/부족-보합/부족-보합/부족-보합/부족-보합/부족,데이터 대기,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,missing,데이터 부족,missing,데이터 부족,,,0,0,0,0,5,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r23_031310.png,True
2026-04-13,357880,SKAI,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,24,,,Y,Y-O-G-O-Y,🟡-🟠-🟢-🟠-🟡,회복-실패-완전강세-실패-회복,회복→강세,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,13.3583,-5.1186,1,2,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260413_r24_357880.png,True
